age,geo_area,vehicle_type,est_value,miles_driven,college_grad_ind,speeding_ticket_ind,hard_braking_ind,late_driving_ind,clean_driving_ind,expenses
30,urban,suv,34754,12775,0,1,0,0,0,0
54,suburban,truck,39440,10041,1,0,1,0,1,0
43,suburban,suv,29271,22261,0,0,0,0,1,11569.92
32,suburban,suv,32640,15299,0,0,1,0,1,0
23,urban,suv,20082,9209,1,0,0,0,1,0
48,suburban,suv,73735,13293,0,0,0,0,1,25629.71
17,urban,suv,44782,11297,0,0,0,0,1,0
69,urban,car,25439,12611,1,1,0,0,1,0
74,urban,car,57945,6632,0,0,0,0,1,0
53,suburban,car,61191,13542,0,0,0,0,1,28273.08
35,urban,suv,29634,8091,1,0,0,0,1,0
34,suburban,suv,27073,16514,0,0,0,0,1,0
43,suburban,suv,44482,13889,1,0,0,0,1,0
19,urban,suv,37605,14863,0,0,0,0,1,0
83,urban,car,20471,14313,0,0,0,0,0,0
24,suburban,suv,29414,14553,0,0,1,0,1,0
49,rural,suv,29286,22727,0,1,0,0,0,0
58,suburban,suv,92499,7529,0,0,0,0,1,0
38,suburban,minivan,53367,13174,0,0,0,0,1,0
64,urban,car,33127,9179,0,0,0,0,1,0
53,rural,car,25586,17996,0,0,0,0,0,0
32,urban,car,27339,13772,0,0,1,0,1,0
33,suburban,suv,53776,17725,0,0,0,0,0,0
41,urban,truck,45596,15597,0,0,0,0,0,0
32,suburban,suv,37963,17795,0,0,0,0,1,0
64,suburban,car,24001,15244,1,1,0,0,1,0
46,rural,suv,65175,20521,0,0,1,0,1,0
54,suburban,car,23787,13274,1,1,1,0,1,0
60,rural,truck,34367,16061,0,0,0,1,0,0
35,urban,car,43099,15293,1,0,0,0,0,0
36,urban,minivan,21250,12290,0,0,1,0,1,0
49,suburban,truck,39026,14535,1,0,0,1,1,0
42,urban,suv,49715,12539,0,0,0,0,0,0
34,urban,truck,79058,11826,0,0,1,0,1,0
49,suburban,suv,43843,16965,0,0,0,0,0,0
39,suburban,minivan,37329,11033,0,0,1,0,1,0
24,suburban,truck,93767,11261,0,0,1,0,1,92297.22
43,urban,suv,37761,9679,1,0,1,0,1,0
56,rural,truck,59213,16944,0,0,0,0,0,0
36,urban,car,26260,14633,0,0,0,0,1,0
19,urban,car,28492,7608,0,0,0,0,1,0
31,urban,suv,25177,12148,1,0,0,0,1,0
29,urban,minivan,13482,10181,1,0,1,0,1,0
25,rural,car,50124,14385,0,0,1,1,1,0
34,urban,car,45928,9971,0,0,0,0,0,0
63,suburban,suv,51229,15140,0,0,0,0,1,0
37,urban,suv,53284,10187,0,1,0,0,1,0
28,rural,car,24253,18673,0,0,1,0,1,0
24,rural,truck,64532,25841,0,0,1,0,1,0
43,suburban,truck,36569,7903,0,0,1,0,1,0
39,urban,suv,31384,12610,0,0,1,0,1,0
52,suburban,car,17610,12220,1,0,1,0,1,0
62,suburban,suv,27141,11999,0,0,1,0,1,0
42,suburban,truck,31250,17915,0,0,0,0,1,5337.11
27,urban,suv,29458,11314,1,0,1,0,1,0
42,suburban,suv,35851,18088,0,0,0,0,1,0
46,urban,suv,29366,15128,0,0,0,0,1,0
60,suburban,suv,40671,18705,0,0,0,0,1,0
60,urban,car,52556,12255,1,0,0,0,1,0
29,rural,car,27042,12838,1,0,1,0,1,0
24,urban,suv,31674,11734,0,0,0,0,0,31429.96
38,urban,suv,51441,13674,1,0,0,0,1,0
16,suburban,car,66958,18276,0,1,0,0,1,0
57,urban,car,79791,10564,1,0,0,0,1,0
40,suburban,suv,27366,15256,0,1,0,1,1,0
25,suburban,suv,39900,17832,1,0,0,0,0,0
44,urban,car,47583,13304,0,0,0,0,1,0
33,urban,car,114667,11784,1,1,1,0,0,0
38,urban,suv,37800,9724,0,0,1,0,1,0
24,rural,truck,33632,16526,0,0,0,0,1,0
20,urban,suv,44237,10860,0,0,0,0,1,0
48,rural,suv,44864,11975,0,0,0,0,0,0
51,suburban,car,42706,16888,1,0,0,0,1,0
66,rural,minivan,27490,40942,0,0,0,1,0,0
65,suburban,truck,31093,19497,0,0,0,0,1,0
16,suburban,suv,42818,15820,0,0,1,0,0,0
28,suburban,suv,35117,20474,1,0,0,0,0,0
29,suburban,car,21158,13694,0,0,0,0,1,0
40,suburban,car,34259,19347,0,0,0,0,0,0
73,urban,car,125000,14626,1,0,0,0,1,0
27,suburban,suv,29556,14941,1,0,0,0,1,0
19,urban,suv,33066,13509,0,1,1,0,0,0
30,suburban,truck,38120,16347,0,0,1,0,0,0
45,urban,suv,52185,12811,1,0,1,0,1,0
33,urban,suv,49465,12121,1,0,1,0,1,0
32,suburban,suv,51420,11000,0,0,1,0,1,0
18,urban,car,42913,12270,0,0,1,0,1,0
61,rural,car,28042,12530,0,0,0,0,1,0
27,rural,truck,59273,19717,0,0,1,0,1,0
36,suburban,suv,21610,13284,0,0,0,0,1,15341.58
20,suburban,truck,25538,16096,0,1,1,0,1,5400.43
48,suburban,suv,37093,14997,1,0,0,0,1,0
31,suburban,suv,29311,20889,0,0,0,0,1,0
73,urban,suv,32323,9480,1,0,0,0,1,0
20,urban,truck,28979,7186,0,0,1,0,0,0
47,urban,car,41632,13831,1,0,0,0,0,0
20,urban,suv,31042,7555,0,0,0,0,1,0
52,urban,suv,17860,8792,1,1,1,0,1,0
53,suburban,truck,48280,13740,0,0,0,0,0,25186.7
49,urban,suv,53485,13638,1,1,1,0,1,0
31,suburban,minivan,25917,17563,0,1,0,0,1,0
72,urban,suv,26037,8384,0,1,0,0,0,0
27,rural,suv,19309,16185,0,0,0,0,1,0
65,suburban,truck,91169,16180,0,0,0,0,1,0
55,suburban,suv,52093,9426,0,0,0,0,1,0
24,suburban,suv,32007,15615,1,0,1,0,1,0
35,suburban,suv,38284,12937,1,0,0,0,1,0
43,urban,car,23843,11172,0,0,0,0,1,0
68,urban,suv,46742,11783,0,0,0,1,1,0
43,suburban,suv,35131,11509,0,0,0,0,1,0
40,urban,suv,22222,12044,0,1,0,0,0,0
75,suburban,suv,48539,13352,0,0,1,0,0,0
45,rural,truck,52698,16057,0,0,0,0,1,0
19,suburban,suv,28788,17070,0,0,0,0,1,0
57,rural,car,31669,20765,0,0,0,0,0,0
31,suburban,truck,29920,13919,0,0,0,0,1,0
67,rural,car,31727,14131,0,0,0,0,0,0
51,urban,car,25444,13585,1,0,0,0,1,0
51,suburban,suv,43337,10680,0,0,0,0,1,0
30,suburban,suv,30935,15661,0,0,0,0,1,0
51,urban,suv,21089,11208,0,0,0,0,0,0
60,urban,car,30288,12592,0,0,1,0,1,0
66,suburban,suv,26563,13393,0,0,0,0,1,0
21,urban,car,25485,16855,0,0,0,0,0,0
17,suburban,suv,125000,15989,0,0,0,0,0,0
38,suburban,car,34021,22675,1,0,1,0,1,0
52,suburban,car,36295,13602,0,0,0,0,0,0
35,suburban,car,27726,22284,0,0,0,0,1,17843.05
21,suburban,suv,33628,14640,0,0,0,0,1,0
83,urban,car,28819,16552,1,1,0,0,1,0
48,suburban,suv,38177,13530,0,0,1,0,0,0
36,rural,suv,30728,24491,1,0,0,0,1,0
31,urban,car,28684,8433,0,0,0,0,1,0
59,urban,suv,81808,14860,0,1,0,0,0,0
63,suburban,suv,31615,13548,0,1,0,0,1,0
53,suburban,truck,103504,21732,1,0,1,0,1,70221.62
70,suburban,car,39535,13634,0,0,0,0,1,0
33,suburban,suv,63365,10639,0,0,1,0,0,0
44,suburban,suv,30096,17303,0,0,1,0,0,0
37,rural,truck,32701,21177,0,0,0,0,0,0
39,suburban,truck,37110,17492,0,0,1,0,0,0
58,suburban,truck,45920,10701,0,0,1,0,1,0
25,urban,car,111151,15829,1,0,0,0,0,0
19,suburban,truck,98174,12021,0,0,0,1,1,0
41,suburban,car,28458,17944,1,1,0,0,0,0
48,rural,truck,48625,21946,1,0,0,0,1,0
32,suburban,minivan,38417,16067,1,0,0,0,1,0
29,urban,car,29976,10098,1,0,0,0,1,0
21,suburban,suv,35317,12957,0,0,1,0,0,0
20,suburban,suv,42571,20023,0,0,0,0,1,0
19,urban,suv,44139,12229,0,1,0,0,0,0
46,urban,suv,66017,13240,1,0,1,1,0,0
46,rural,suv,43084,19518,0,0,1,0,0,0
47,suburban,suv,56495,12715,1,0,0,0,1,0
50,urban,suv,53588,10727,0,1,0,0,1,0
44,urban,car,40558,9114,0,0,1,0,0,0
21,urban,truck,30754,14756,0,1,1,0,1,6681.72
72,suburban,car,32111,15011,0,0,0,0,1,0
53,suburban,car,25648,8916,1,0,0,0,1,0
33,suburban,suv,51227,13029,0,0,0,0,1,0
43,rural,suv,26842,18324,0,0,0,0,1,16017.74
41,suburban,minivan,23033,13178,0,0,1,0,1,0
25,suburban,suv,48346,17273,1,0,0,0,1,0
41,suburban,minivan,31842,18298,0,1,1,0,1,0
64,rural,suv,31086,16786,0,0,0,0,0,0
31,rural,suv,25693,21369,0,0,0,0,1,0
18,urban,suv,29306,10667,0,1,1,0,0,0
68,rural,truck,31231,15340,0,0,1,0,1,0
83,suburban,suv,54418,15328,0,0,0,0,1,0
27,urban,car,57286,9204,0,0,0,0,0,0
44,urban,suv,125000,7734,1,0,1,0,1,0
52,urban,truck,34468,10275,1,0,0,0,1,0
70,suburban,suv,33280,14751,0,0,1,0,1,0
44,suburban,suv,26444,15158,0,0,0,0,0,0
53,suburban,suv,39207,14380,0,0,0,0,0,0
28,suburban,suv,78778,8532,0,0,0,0,1,0
43,urban,car,25443,8792,0,0,1,0,1,0
68,urban,car,26619,9236,1,0,1,0,1,0
29,urban,suv,68618,11755,1,0,0,0,0,0
37,suburban,suv,65455,15248,1,0,1,0,0,0
21,suburban,car,29527,13234,0,0,0,0,1,0
28,urban,truck,29626,13274,1,0,1,0,0,3729.6
29,urban,suv,75230,13717,1,0,0,0,0,0
65,rural,truck,34403,17597,0,0,0,0,1,0
49,suburban,truck,35356,17846,0,1,1,0,0,0
26,rural,suv,37840,14181,0,0,0,0,1,0
65,suburban,suv,25241,7555,0,0,1,0,1,21688.43
38,suburban,car,27921,13004,0,0,0,0,1,0
41,suburban,suv,125000,17169,1,0,0,0,1,0
44,urban,suv,67168,8664,1,0,0,0,1,0
60,rural,truck,37660,19688,0,0,0,0,1,0
34,suburban,suv,33725,12472,1,0,0,0,0,0
51,urban,suv,31272,8380,0,0,0,0,1,0
54,suburban,car,24037,11077,1,0,0,0,1,0
17,suburban,truck,28991,13753,0,1,0,0,1,0
63,urban,car,27004,13045,0,0,0,0,0,0
53,suburban,suv,29555,13671,0,0,0,0,0,0
50,urban,suv,41570,12574,1,0,0,0,1,0
47,rural,car,34123,13315,1,0,0,0,1,0
39,suburban,minivan,24790,12602,0,0,0,0,1,0
67,urban,suv,62098,16749,1,0,1,0,1,0
32,urban,minivan,28297,12670,0,0,0,0,0,0
39,suburban,suv,31652,12104,0,0,0,0,1,0
18,urban,car,33049,7872,0,1,1,0,1,0
29,urban,car,38106,11592,1,0,1,0,1,0
51,urban,suv,67191,12152,1,1,0,0,1,0
40,urban,suv,68620,12981,0,0,0,0,1,0
25,suburban,suv,82093,16534,0,0,1,1,0,0
52,suburban,car,29941,12996,1,1,0,0,1,9627
44,urban,car,25632,8491,0,0,1,0,1,0
47,rural,car,28308,14207,0,0,0,0,0,0
21,urban,suv,17343,10705,0,0,1,0,0,0
40,urban,car,26549,11456,0,1,1,0,1,0
28,suburban,car,27067,11839,0,0,1,0,1,0
27,suburban,suv,71346,19498,0,1,0,0,1,0
35,urban,car,43282,10995,0,0,0,0,1,0
48,suburban,suv,65881,14372,1,0,0,0,0,0
19,urban,suv,25053,14267,0,0,1,0,0,0
39,urban,suv,40899,11962,0,0,0,1,0,0
31,urban,suv,88026,16702,1,1,1,0,1,0
28,urban,truck,68432,8967,0,0,1,0,1,0
45,urban,suv,38890,12500,0,0,0,0,1,24650.12
55,suburban,suv,30293,15641,1,0,1,0,1,0
52,suburban,truck,19657,9133,0,0,0,0,1,0
31,suburban,truck,19818,13794,0,0,0,0,1,0
52,suburban,car,22088,11540,0,1,1,0,0,0
32,urban,minivan,25176,14542,0,0,0,1,1,0
70,urban,car,36860,8589,1,0,0,0,1,0
39,suburban,suv,29891,21423,0,0,1,0,1,0
51,suburban,car,41323,8954,1,1,0,0,1,11894.47
59,suburban,car,30272,18200,1,0,0,0,1,3288.11
39,urban,suv,38311,7683,0,0,0,0,1,0
16,rural,truck,48713,12590,0,0,0,0,1,30299.83
33,suburban,truck,33323,14139,0,0,1,0,1,0
17,rural,car,25510,14805,0,0,0,0,1,0
38,urban,suv,26801,11554,0,0,0,0,1,12144.13
65,suburban,truck,36617,14791,0,0,0,1,1,0
28,urban,suv,34152,11086,0,0,0,0,1,0
37,urban,truck,29276,11073,1,0,0,0,1,0
71,suburban,suv,31318,17755,1,0,0,0,1,4769.24
42,suburban,suv,43998,14452,0,0,0,0,1,0
79,urban,car,28523,6473,1,0,0,0,1,0
19,urban,car,24183,10507,0,0,1,0,0,0
59,suburban,suv,29871,24361,0,0,0,0,1,0
54,rural,car,25831,7809,0,0,0,0,1,0
55,rural,car,41543,24148,1,0,0,0,0,0
38,urban,suv,23467,22358,0,0,0,0,0,14007.57
43,urban,car,25376,8139,0,1,1,0,1,0
67,urban,suv,37044,12650,0,0,1,0,0,0
23,urban,car,42318,13466,0,0,0,0,1,0
41,suburban,minivan,19715,12417,1,0,0,0,1,0
40,urban,suv,34843,11004,0,0,0,0,1,0
89,urban,car,33057,11855,0,0,0,0,1,0
64,suburban,car,58043,12327,1,0,0,0,1,13719.37
24,suburban,suv,46658,18068,0,0,0,0,1,0
51,suburban,car,21789,16880,0,0,0,1,0,0
55,urban,suv,29449,6908,0,0,1,0,0,0
37,suburban,suv,125000,16569,0,0,1,0,1,0
16,rural,suv,41405,8384,0,0,0,0,1,0
23,suburban,truck,35037,11162,0,0,0,0,1,0
20,urban,suv,21444,12113,0,0,1,0,0,0
21,urban,suv,56787,13545,0,0,0,0,1,0
54,suburban,suv,54866,16601,0,0,1,0,0,0
47,suburban,suv,36391,14960,0,0,0,0,1,21819.37
38,suburban,suv,21447,10682,0,1,0,0,1,0
32,suburban,suv,46491,13031,1,0,0,0,1,0
50,rural,suv,51548,6100,0,0,0,0,0,0
71,rural,truck,32532,16165,0,0,0,0,0,0
66,urban,car,37914,9934,0,0,1,0,0,0
41,rural,truck,27595,13271,0,0,1,0,1,0
60,rural,suv,28527,24059,1,0,0,0,1,0
36,urban,suv,34719,8927,0,0,0,0,1,0
32,urban,suv,41700,12641,1,0,0,0,0,16400.06
40,urban,minivan,55031,15282,1,0,0,0,0,0
44,rural,truck,56046,18248,0,0,0,0,0,0
30,rural,suv,42785,8078,0,1,0,0,1,0
75,suburban,car,30493,11067,0,0,0,0,1,0
48,urban,car,52109,8002,1,0,0,0,1,0
42,urban,car,64599,13993,0,1,0,0,1,0
21,suburban,suv,29435,19089,0,0,1,0,1,0
48,suburban,car,24247,16323,0,0,0,0,0,0
38,urban,suv,36637,11642,1,0,0,0,1,0
40,rural,suv,63159,17878,0,0,0,0,0,0
57,rural,truck,44502,15956,0,0,0,0,1,0
59,urban,suv,34423,12434,0,0,1,0,1,0
77,urban,suv,33704,17325,0,1,0,0,1,0
16,suburban,car,44641,16907,0,1,0,1,1,0
34,suburban,car,26823,11220,1,0,1,0,1,0
42,urban,car,27498,10376,1,0,0,0,1,0
60,suburban,minivan,32092,19282,1,0,0,1,1,0
53,suburban,car,28924,13146,0,0,1,0,1,0
22,urban,truck,35128,14155,0,0,0,0,0,0
28,rural,truck,68614,9747,0,0,0,0,1,0
37,rural,car,125000,14555,0,0,1,0,1,0
55,suburban,suv,48298,12664,0,0,0,0,1,0
43,rural,suv,20376,19578,1,0,0,0,0,0
75,urban,suv,28968,12105,0,0,0,0,1,0
34,urban,minivan,19561,10130,0,0,1,0,0,0
64,urban,suv,25583,6209,0,0,1,0,1,0
51,urban,car,49826,11847,0,0,1,0,1,0
21,urban,car,35009,15021,0,0,0,0,1,0
33,rural,minivan,34650,18282,0,0,0,0,1,9002.02
26,suburban,suv,33643,10161,0,0,1,0,1,0
41,rural,suv,27966,10028,0,1,0,0,1,0
35,suburban,car,24069,15519,0,0,0,1,1,0
29,suburban,suv,33408,11308,0,1,0,0,0,0
59,rural,car,24135,14078,0,0,0,0,1,0
31,suburban,minivan,33178,18386,1,0,0,0,0,0
47,suburban,suv,29064,20114,0,0,1,0,0,0
43,suburban,suv,27640,12963,1,0,0,0,0,0
72,urban,car,31746,11561,0,0,1,0,0,0
40,suburban,truck,36653,11460,0,0,1,0,0,0
20,suburban,suv,26927,17522,0,0,1,0,0,0
58,suburban,car,30134,16535,1,0,0,0,1,0
18,urban,suv,37464,13022,0,0,1,0,1,0
35,suburban,suv,30688,11779,0,0,0,1,0,0
52,urban,car,16991,10081,0,0,0,0,0,0
53,urban,suv,39867,11031,1,0,0,0,1,0
47,suburban,truck,51261,8629,0,0,0,0,1,0
24,suburban,suv,41271,12071,0,0,0,0,1,0
46,suburban,suv,26257,7718,1,0,0,0,1,0
25,suburban,truck,23988,11262,0,0,0,0,1,0
46,suburban,car,37033,14304,0,1,0,0,0,0
27,urban,suv,28999,10150,1,0,0,0,1,0
23,urban,car,52685,7889,0,0,1,0,1,0
29,urban,suv,50907,11257,1,0,0,0,1,0
61,rural,truck,41635,19230,0,0,0,0,1,0
50,suburban,suv,41669,14519,1,0,0,0,1,0
62,suburban,car,27792,10368,1,0,0,0,1,0
28,urban,suv,45019,8345,0,0,0,0,1,0
72,suburban,car,41428,16435,0,0,0,0,0,0
19,urban,car,39910,11186,0,0,1,0,0,0
28,urban,car,29127,13107,1,0,0,0,1,0
42,urban,suv,36998,16351,1,0,0,0,0,0
32,suburban,suv,29585,10897,0,0,1,0,0,0
39,suburban,car,34917,9615,1,0,1,0,1,18425.36
54,rural,car,27796,10498,0,0,0,0,1,0
41,suburban,suv,34877,9887,0,0,1,0,1,37359.06
63,rural,suv,46163,14011,0,0,0,0,0,0
56,rural,car,37170,14999,0,0,0,0,0,0
42,suburban,suv,91935,13777,0,0,1,0,1,0
25,urban,suv,57236,15016,0,0,1,0,0,18097.79
33,urban,truck,34241,10181,0,0,0,0,1,0
31,suburban,suv,21404,10107,0,0,0,0,1,0
72,suburban,car,17071,12807,0,0,0,0,0,0
53,urban,suv,39429,15897,1,0,0,0,1,31967.15
56,rural,truck,29684,17659,0,0,1,0,0,0
30,suburban,suv,41480,11893,0,0,1,0,1,0
46,urban,suv,125000,15410,1,0,1,0,1,0
43,suburban,car,38108,12566,0,0,0,0,0,12194.22
49,urban,suv,40151,8360,0,1,0,0,1,0
20,urban,suv,30239,12573,0,0,0,0,1,0
22,urban,car,78013,16097,0,0,1,0,1,0
54,suburban,car,43717,16693,1,0,1,0,0,0
38,suburban,suv,60628,8196,0,0,0,0,1,0
22,urban,car,26833,13965,0,0,0,0,1,0
40,suburban,suv,43624,10583,0,0,0,0,1,0
49,urban,truck,30233,12444,0,0,0,0,1,0
71,suburban,suv,28465,14972,0,0,0,0,1,0
42,urban,suv,37870,16507,1,0,0,0,1,0
31,rural,truck,37251,28432,0,0,1,0,0,0
57,suburban,car,24125,16690,1,1,0,0,1,0
35,suburban,car,24686,10072,0,0,0,0,0,0
44,suburban,car,27119,12770,1,0,0,0,1,0
34,urban,car,27128,13905,0,0,1,0,0,0
58,urban,suv,28405,9342,0,0,0,0,1,0
77,rural,suv,67246,12643,0,0,0,0,0,0
18,urban,suv,27260,10402,0,0,0,0,1,0
46,suburban,suv,42723,16420,1,0,0,0,0,0
16,suburban,suv,71180,10662,0,1,1,0,1,0
24,suburban,suv,16070,23262,0,0,1,0,1,0
21,suburban,suv,28201,11236,0,0,0,0,0,0
33,suburban,minivan,26658,13827,0,0,0,0,1,0
41,urban,suv,30038,10995,0,0,1,0,1,0
23,suburban,suv,37305,15014,0,0,1,0,1,0
38,suburban,suv,40541,12733,1,0,0,0,1,0
27,suburban,car,33124,17636,1,0,0,0,1,0
32,urban,truck,35051,15272,1,0,1,0,1,0
59,urban,car,21436,10903,0,0,1,0,1,0
52,rural,suv,44354,11957,1,0,1,0,1,0
37,suburban,minivan,19614,11294,1,1,0,0,0,0
49,suburban,truck,66119,16948,0,0,0,0,0,0
27,suburban,car,50669,13031,0,0,0,0,0,0
44,suburban,car,59003,14521,1,0,0,0,1,0
40,rural,truck,28012,12927,1,0,0,0,1,0
21,urban,car,38829,7464,0,0,1,0,1,0
50,suburban,suv,31102,8933,1,0,0,0,1,0
46,urban,suv,23795,9590,0,1,0,0,1,0
43,suburban,truck,90976,14101,1,1,0,0,1,0
79,urban,car,27680,13430,0,0,0,0,0,0
17,urban,car,24302,11881,0,0,1,0,1,0
31,rural,truck,22791,12957,1,0,1,0,0,0
56,urban,suv,31846,11786,0,0,1,0,0,0
28,rural,truck,33329,15337,1,0,0,0,1,0
29,suburban,suv,32350,14086,0,0,0,0,1,0
16,urban,car,25968,12462,0,0,1,0,0,0
34,suburban,car,47356,17271,1,0,0,0,0,0
63,suburban,car,71178,14424,0,0,0,0,0,0
17,urban,suv,54795,12477,0,0,1,0,1,0
19,urban,suv,25990,11573,0,1,1,0,1,27651.72
72,suburban,car,49392,13280,1,0,0,0,1,0
63,suburban,truck,51437,20728,0,0,0,0,0,0
45,suburban,truck,44092,14850,0,0,0,0,1,0
22,urban,truck,34066,11899,0,0,0,0,1,0
22,urban,suv,78357,12310,0,0,1,0,1,0
45,urban,suv,67826,10874,0,0,0,0,0,10371.74
59,suburban,suv,125000,10455,0,0,1,0,1,0
59,suburban,car,45939,12903,1,1,1,0,1,0
46,urban,car,24464,10308,0,0,0,0,1,0
51,suburban,suv,67220,18902,0,0,1,0,1,0
23,urban,suv,47693,10335,1,0,0,0,0,0
42,urban,suv,30202,10671,1,0,0,0,1,0
39,urban,car,30897,10957,0,1,0,0,1,0
34,suburban,suv,44116,16696,0,1,1,0,1,0
21,urban,truck,40037,7697,0,0,1,0,1,0
37,suburban,minivan,34424,15206,0,0,0,0,1,0
54,rural,truck,40783,14860,0,0,0,0,0,0
36,suburban,suv,44060,19200,1,1,1,0,1,0
54,urban,car,64466,11561,1,0,0,0,1,0
19,urban,car,38020,14536,0,0,0,0,0,0
21,urban,suv,26513,12527,0,1,1,0,1,0
54,rural,suv,29342,17435,0,1,0,0,1,0
21,urban,suv,47510,14575,0,0,0,0,1,0
16,urban,truck,40430,23166,0,0,0,0,1,0
84,suburban,suv,31269,15731,0,0,0,0,0,0
49,urban,car,38307,15329,1,1,1,0,1,0
27,suburban,suv,49368,12502,0,0,0,0,1,0
29,urban,suv,65996,12872,0,0,1,0,1,0
37,suburban,car,40383,13093,0,0,0,0,1,0
68,urban,car,36202,9377,0,0,0,0,0,9159.15
18,suburban,suv,36171,12910,0,0,0,0,0,0
63,urban,suv,27225,9310,0,0,0,0,1,0
16,rural,suv,43049,16011,0,0,1,0,1,0
73,urban,suv,49081,12144,0,0,0,0,1,0
31,urban,suv,29472,7746,0,0,0,0,1,0
31,suburban,suv,24655,22674,1,0,0,0,1,0
53,urban,car,125000,12005,0,0,1,0,1,0
38,rural,car,41953,22493,0,1,0,0,0,0
51,suburban,truck,87506,17098,0,0,1,0,0,0
24,urban,car,27107,12983,0,0,1,0,1,0
44,suburban,suv,27864,17822,0,1,0,0,0,0
47,suburban,truck,29468,20573,0,0,0,0,1,6362.68
31,suburban,suv,24274,11241,0,1,1,1,0,0
36,urban,suv,30775,11339,1,0,1,0,0,0
20,suburban,car,40654,7810,0,1,1,0,1,0
23,urban,suv,27969,13178,0,0,1,0,1,0
72,suburban,car,34506,14942,0,0,0,0,1,0
21,urban,suv,29742,17310,0,0,0,0,1,0
57,suburban,car,40795,15171,0,1,0,0,0,0
50,suburban,suv,51342,17493,0,0,1,0,1,0
26,suburban,car,35452,12982,1,0,0,0,1,0
34,suburban,car,33432,4103,1,0,1,0,1,0
53,rural,suv,45291,18670,0,1,0,0,0,0
24,suburban,truck,50958,17250,0,0,0,0,0,0
37,suburban,truck,30676,11485,0,0,0,0,1,0
49,suburban,suv,48720,15909,1,0,0,0,1,0
46,rural,truck,29382,15933,1,0,1,0,1,0
47,suburban,suv,77592,13561,0,0,0,0,0,0
43,rural,truck,37770,13760,0,0,0,0,1,0
51,urban,car,28732,10508,0,0,1,1,1,0
34,urban,car,29974,10828,0,1,0,0,1,0
35,urban,minivan,31776,15385,0,0,0,0,1,0
36,urban,suv,102886,13520,1,0,0,0,0,0
43,urban,car,19225,8555,1,0,1,0,1,0
58,urban,car,81565,12046,1,0,0,0,1,0
25,urban,suv,51144,12546,1,0,0,0,1,0
68,urban,truck,55808,11677,1,0,0,0,1,0
40,suburban,suv,29991,14053,1,1,1,0,1,0
71,suburban,truck,39642,14903,0,0,0,0,1,0
36,suburban,suv,50280,12869,0,0,1,0,1,0
35,suburban,truck,39960,16172,0,0,1,0,1,0
45,suburban,suv,34514,15449,0,0,0,0,1,0
86,rural,truck,44292,11971,1,0,0,0,1,0
30,rural,suv,88692,14192,0,0,0,0,0,19866.62
44,suburban,suv,43389,12634,0,0,0,0,1,0
37,urban,suv,125000,5373,1,0,0,0,1,0
46,suburban,suv,46469,10588,0,0,0,0,1,0
57,urban,car,36271,7366,1,0,0,0,1,0
36,urban,suv,30160,11183,1,0,0,0,1,0
45,suburban,suv,21916,9721,0,0,0,0,1,0
30,suburban,car,45900,14814,0,0,1,1,1,18600.66
23,urban,car,27645,13019,0,1,0,0,0,0
40,urban,suv,48281,14758,0,0,1,0,1,0
74,suburban,suv,31568,15715,0,1,0,0,0,0
17,suburban,suv,28563,16719,0,0,0,0,1,24182.69
34,suburban,truck,39666,12181,0,1,0,0,1,0
52,urban,car,39169,9355,1,0,1,0,1,0
68,urban,car,34148,16164,0,0,0,0,1,0
35,urban,suv,27807,12843,1,1,0,0,0,0
30,rural,truck,41703,9156,0,0,0,0,1,0
27,urban,suv,39604,11118,0,0,0,1,0,0
55,suburban,truck,30237,31919,0,0,1,0,1,0
24,suburban,suv,36317,17240,0,0,0,0,1,0
39,rural,suv,30099,21115,0,0,0,0,0,0
30,suburban,car,32688,13356,0,1,0,0,1,0
36,suburban,car,26924,26536,0,0,0,0,1,0
34,suburban,minivan,24811,14708,0,0,1,1,1,10203.71
28,suburban,suv,59423,10373,0,1,1,0,1,0
49,urban,suv,72910,11338,0,0,0,0,1,0
45,rural,truck,51555,21404,0,0,0,0,1,0
33,rural,suv,13967,16141,0,0,0,0,1,0
21,urban,suv,16708,12994,0,0,1,0,1,0
39,suburban,truck,35545,18144,0,0,0,0,1,0
61,urban,suv,48310,16312,1,0,0,0,0,0
38,rural,truck,32725,20620,1,1,0,0,1,6545.18
60,urban,suv,41360,13882,0,0,0,0,1,0
37,rural,car,30511,21906,1,0,1,0,0,0
66,urban,suv,29490,10888,0,0,0,0,0,0
70,suburban,suv,31577,11702,0,0,0,0,1,0
46,suburban,suv,34345,18947,0,0,1,0,0,22285.69
42,suburban,car,76974,15195,0,0,0,0,1,0
33,suburban,minivan,27909,10623,0,0,1,0,0,0
59,urban,suv,70237,13893,1,0,0,0,1,0
28,suburban,truck,34968,19986,0,1,0,0,0,0
16,suburban,suv,48490,15799,0,1,1,0,0,0
21,urban,car,42775,10653,0,0,1,0,1,0
31,suburban,suv,30038,13975,1,0,0,0,0,0
47,suburban,suv,31159,11283,0,0,0,0,1,0
40,rural,truck,43936,20618,0,1,0,0,1,0
49,suburban,suv,28590,16591,0,0,1,0,1,0
35,urban,car,32468,9752,0,0,0,0,0,0
38,urban,suv,5000,10025,0,0,1,0,1,0
69,urban,suv,26611,14837,1,0,1,0,1,0
27,suburban,suv,28150,15323,0,0,0,0,1,0
42,suburban,suv,31379,17091,0,0,1,0,1,13405
32,suburban,car,46651,13317,0,0,0,1,1,0
